/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_036.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_036.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_036.jpg, 0, 0, 0, 7.812896E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_136.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_136.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_136.jpg, 0, 0, 0, 8.104168E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_236.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_236.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_236.jpg, 0, 0, 0, 8.005723E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_337.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_337.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_337.jpg, 0, 0, 0, 8.123115E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_437.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_437.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_437.jpg, 0, 0, 0, 7.818206E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_538.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_538.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_538.jpg, 0, 0, 0, 7.921379E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_639.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_639.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_639.jpg, 0, 0, 0, 8.441884E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_739.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_739.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_739.jpg, 0, 0, 0, 8.037629E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_841.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_841.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_841.jpg, 0, 0, 0, 7.888394E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_32_942.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_32_942.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_32_942.jpg, 0, 0, 0, 7.927498E-05
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_043.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_043.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_043.jpg, 0, 0.9737893, 0, 0.6822439
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_143.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_143.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_143.jpg, -0.1191008, 1, 0, 1.849359
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_243.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_243.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_243.jpg, -0.1456554, 1, 0, 3.032619
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_343.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_343.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_343.jpg, -0.3484191, 0.9538347, 0, 4.184101
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_444.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_444.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_444.jpg, -0.3953126, 0.9615123, 0, 5.259233
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_544.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_544.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_544.jpg, -0.2451431, 1, 0, 6.413876
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_644.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_644.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_644.jpg, -0.2360219, 1, 0, 7.556695
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_746.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_746.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_746.jpg, -0.2281511, 1, 0, 8.687159
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_846.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_846.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_846.jpg, -0.2334473, 1, 0, 9.801998
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_33_948.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_33_948.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_33_948.jpg, -0.2334473, 1, 0, 11.12974
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_050.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_050.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_050.jpg, -0.2334473, 1, 0, 11.98003
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_151.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_151.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_151.jpg, -0.2334473, 1, 0, 13.18953
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_252.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_252.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_252.jpg, -0.2334473, 1, 0, 14.31174
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_352.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_352.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_352.jpg, -0.2334473, 1, 0, 15.47727
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_455.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_455.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_455.jpg, -0.2334473, 1, 0, 16.45123
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_556.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_556.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_556.jpg, -0.2264593, 1, 0, 17.55614
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_656.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_656.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_656.jpg, -0.1702607, 1, 0, 18.55982
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_757.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_757.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_757.jpg, -0.1326724, 1, 0, 19.6147
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_860.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_860.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_860.jpg, -0.1289577, 1, 0, 20.60578
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_34_960.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_34_960.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_34_960.jpg, -0.1289577, 1, 0, 21.63165
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_063.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_063.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_063.jpg, -0.1325988, 1, 0, 22.60464
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_165.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_165.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_165.jpg, -0.1325988, 1, 0, 23.59595
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_265.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_265.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_265.jpg, -0.1325988, 1, 0, 24.56135
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_366.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_366.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_366.jpg, -0.1325988, 1, 0, 25.52255
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_467.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_467.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_467.jpg, -0.09206813, 1, 0, 26.4734
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_568.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_568.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_568.jpg, -0.08074012, 1, 0, 27.60496
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_670.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_670.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_670.jpg, -0.08074012, 1, 0, 28.53625
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_770.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_770.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_770.jpg, -0.1028076, 1, 0, 29.45677
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_872.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_872.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_872.jpg, -0.1323781, 1, 0, 30.19114
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_35_972.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_35_972.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_35_972.jpg, -0.1373065, 1, 0, 30.18919
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_074.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_074.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_074.jpg, -0.1399179, 1, 0, 30.18994
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_176.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_176.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_176.jpg, -0.1399179, 1, 0, 30.18973
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_278.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_278.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_278.jpg, -0.1399179, 1, 0, 30.18981
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_381.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_381.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_381.jpg, -0.1163056, 1, 0, 30.19041
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_482.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_482.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_482.jpg, -0.09872517, 1, 0, 30.19062
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_583.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_583.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_583.jpg, -0.02568167, 1, 0, 30.19006
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_684.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_684.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_684.jpg, 0, 1, 0, 30.19021
/home/simone/Desktop/self_driving/data/IMG/center_2020_06_08_16_33_36_784.jpg, /home/simone/Desktop/self_driving/data/IMG/left_2020_06_08_16_33_36_784.jpg, /home/simone/Desktop/self_driving/data/IMG/right_2020_06_08_16_33_36_784.jpg, 0, 1, 0, 30.19087
